id,z,y,x
LUNGx-CT045,203.5,240.04532577903683,196.53257790368269,0.0
LUNGx-CT045,206.5,261.80169971671387,176.22662889518412,0.0
LUNGx-CT045,206.5,322.71954674220962,332.87252124645892,0.0
LUNGx-CT045,208.5,274.85552407932011,338.67422096317279,0.0
LUNGx-CT045,209.5,171.87535410764869,244.3966005665722,0.0
LUNGx-CT045,209.5,282.10764872521241,340.12464589235128,0.0
LUNGx-CT045,212.5,277.75637393767704,176.22662889518412,0.0
LUNGx-CT045,214.5,244.3966005665722,311.11614730878182,0.0
LUNGx-CT045,214.5,254.5495750708215,322.71954674220962,0.0
LUNGx-CT045,216.5,232.79320113314446,208.13597733711046,0.0
LUNGx-CT045,216.5,286.45892351274784,151.56940509915012,0.0
LUNGx-CT045,217.5,258.90084985835693,193.63172804532576,0.0
LUNGx-CT045,220.5,237.14447592067984,192.18130311614729,0.0
LUNGx-CT045,222.5,238.59490084985833,335.77337110481585,0.0
LUNGx-CT045,222.5,311.11614730878182,331.42209631728042,0.0
LUNGx-CT045,223.5,183.47875354107646,248.74787535410763,0.0
LUNGx-CT045,224.5,167.52407932011329,300.96317280453258,0.0
LUNGx-CT045,224.5,253.09915014164301,332.87252124645892,0.0
LUNGx-CT045,225.5,173.32577903682716,245.8470254957507,0.0
LUNGx-CT045,225.5,277.75637393767704,202.33427762039656,0.0
LUNGx-CT045,225.5,311.11614730878182,242.94617563739376,0.0
LUNGx-CT045,225.5,401.04249291784703,153.01983002832858,0.0
LUNGx-CT045,227.5,264.7025495750708,328.52124645892349,0.0
LUNGx-CT045,229.5,176.22662889518412,258.90084985835693,0.0
LUNGx-CT045,229.5,314.01699716713881,168.97450424929175,0.0
LUNGx-CT045,230.5,302.41359773371101,332.87252124645892,0.0
LUNGx-CT045,231.5,213.93767705382436,312.56657223796032,0.0
LUNGx-CT045,232.5,305.31444759206795,347.37677053824359,0.0
LUNGx-CT045,234.5,187.83002832861186,250.19830028328607,0.0
LUNGx-CT045,236.5,295.16147308781865,321.26912181303112,0.0
LUNGx-CT045,238.5,271.95467422096317,322.71954674220962,0.0
LUNGx-CT045,238.5,298.06232294617564,170.42492917847022,0.0
LUNGx-CT045,240.5,282.10764872521241,196.53257790368269,0.0
LUNGx-CT045,241.5,183.47875354107646,271.95467422096317,0.0
LUNGx-CT045,244.5,300.96317280453258,225.5410764872521,0.0
LUNGx-CT045,250.5,311.11614730878182,332.87252124645892,0.0
LUNGx-CT045,253.5,287.90934844192634,332.87252124645892,0.0
LUNGx-CT045,259.5,286.45892351274784,231.34277620396597,0.0
LUNGx-CT045,281.5,316.91784702549575,293.71104815864021,0.0
LUNGx-CT045,284.5,318.36827195467419,250.19830028328607,0.0
LUNGx-CT045,291.5,289.35977337110478,229.89235127478753,0.0
LUNGx-CT045,298.5,392.33994334277617,147.21813031161471,0.0
LUNGx-CT045,301.5,369.13314447592069,205.23512747875353,0.0
LUNGx-CT045,303.5,306.76487252124645,286.45892351274784,0.0
LUNGx-CT045,308.5,373.48441926345606,283.55807365439091,0.0
LUNGx-CT045,311.5,390.88951841359773,302.41359773371101,0.0
LUNGx-CT045,312.5,309.66572237960338,241.49575070821527,0.0
LUNGx-CT045,327.5,369.13314447592069,182.02832861189799,0.0
LUNGx-CT045,332.5,318.36827195467419,302.41359773371101,0.0
LUNGx-CT045,337.5,366.2322946175637,300.96317280453258,0.0
LUNGx-CT047,22.0,197.93814432989689,417.86941580756007,0.0
LUNGx-CT047,34.0,185.62199312714773,361.56701030927832,0.0
LUNGx-CT047,35.0,180.34364261168383,428.42611683848799,0.0
LUNGx-CT047,35.0,212.01374570446734,416.10996563573877,0.0
LUNGx-CT047,37.0,197.93814432989689,403.79381443298968,0.0
LUNGx-CT047,47.0,201.45704467353949,338.69415807560136,0.0
LUNGx-CT047,53.0,208.49484536082474,366.84536082474227,0.0
LUNGx-CT047,53.0,365.08591065292097,138.1168384879725,0.0
LUNGx-CT047,54.0,210.25429553264604,347.49140893470786,0.0
LUNGx-CT047,54.0,366.84536082474227,152.19243986254293,0.0
LUNGx-CT047,59.0,180.34364261168383,396.75601374570448,0.0
LUNGx-CT047,62.0,166.26804123711338,412.59106529209618,0.0
LUNGx-CT047,62.0,180.34364261168383,81.814432989690715,0.0
LUNGx-CT047,63.0,233.12714776632299,57.182130584192436,0.0
LUNGx-CT047,64.0,372.12371134020617,423.14776632302409,0.0
LUNGx-CT047,65.0,256.0,55.422680412371136,0.0
LUNGx-CT047,67.0,175.06529209621993,88.852233676975942,0.0
LUNGx-CT047,82.0,129.31958762886597,196.17869415807559,0.0
LUNGx-CT047,86.0,145.15463917525773,182.10309278350513,0.0
LUNGx-CT047,86.0,157.47079037800688,365.08591065292097,0.0
LUNGx-CT047,89.0,271.83505154639175,328.13745704467351,0.0
LUNGx-CT047,96.0,175.06529209621993,366.84536082474227,0.0
LUNGx-CT047,98.0,139.8762886597938,358.04810996563572,0.0
LUNGx-CT047,99.0,173.30584192439864,236.64604810996565,0.0
LUNGx-CT047,119.0,252.4810996563574,356.28865979381442,0.0
LUNGx-CT047,126.0,139.8762886597938,342.21305841924396,0.0
LUNGx-CT047,127.0,289.42955326460481,199.69759450171819,0.0
LUNGx-CT047,127.0,312.30240549828176,187.38144329896903,0.0
LUNGx-CT047,128.0,275.35395189003435,324.61855670103091,0.0
LUNGx-CT047,135.0,303.50515463917526,342.21305841924396,0.0
LUNGx-CT047,136.0,245.44329896907215,157.47079037800688,0.0
LUNGx-CT047,138.0,277.11340206185565,185.62199312714773,0.0
LUNGx-CT047,138.0,303.50515463917526,183.86254295532643,0.0
LUNGx-CT047,139.0,185.62199312714773,220.81099656357389,0.0
LUNGx-CT047,139.0,247.20274914089345,354.52920962199312,0.0
LUNGx-CT047,139.0,257.7594501718213,347.49140893470786,0.0
LUNGx-CT047,139.0,324.61855670103091,361.56701030927832,0.0
LUNGx-CT047,146.0,294.7079037800687,180.34364261168383,0.0
LUNGx-CT047,147.0,273.59450171821305,215.53264604810994,0.0
LUNGx-CT047,151.0,192.65979381443299,217.29209621993124,0.0
LUNGx-CT047,151.0,257.7594501718213,176.82474226804123,0.0
LUNGx-CT047,152.0,171.54639175257734,229.60824742268039,0.0
LUNGx-CT047,154.0,317.58075601374571,359.80756013745702,0.0
LUNGx-CT047,157.0,315.82130584192436,358.04810996563572,0.0
LUNGx-CT047,158.0,289.42955326460481,370.36426116838487,0.0
LUNGx-CT047,161.0,292.94845360824741,338.69415807560136,0.0
LUNGx-CT047,165.0,277.11340206185565,189.14089347079039,0.0
LUNGx-CT047,166.0,282.39175257731955,215.53264604810994,0.0
LUNGx-CT047,166.0,284.15120274914085,361.56701030927832,0.0
LUNGx-CT047,168.0,275.35395189003435,328.13745704467351,0.0
LUNGx-CT047,169.0,219.05154639175254,215.53264604810994,0.0
LUNGx-CT047,170.0,310.54295532646046,351.01030927835052,0.0
LUNGx-CT047,171.0,229.60824742268039,215.53264604810994,0.0
LUNGx-CT047,174.0,275.35395189003435,224.32989690721649,0.0
LUNGx-CT047,175.0,238.40549828178695,210.25429553264604,0.0
LUNGx-CT047,178.0,234.88659793814429,194.41924398625429,0.0
LUNGx-CT047,179.0,264.7972508591065,358.04810996563572,0.0
LUNGx-CT047,184.0,301.74570446735396,182.10309278350513,0.0
LUNGx-CT047,184.0,307.02405498281786,329.89690721649481,0.0
LUNGx-CT047,186.0,319.34020618556701,351.01030927835052,0.0
LUNGx-CT047,189.0,294.7079037800687,351.01030927835052,0.0
LUNGx-CT047,191.0,277.11340206185565,328.13745704467351,0.0
LUNGx-CT047,192.0,268.31615120274915,345.73195876288656,0.0
LUNGx-CT047,193.0,263.0378006872852,192.65979381443299,0.0
LUNGx-CT047,195.0,275.35395189003435,204.97594501718214,0.0
LUNGx-CT047,196.0,169.78694158075598,256.0,0.0
LUNGx-CT047,197.0,238.40549828178695,210.25429553264604,0.0
LUNGx-CT047,198.0,166.26804123711338,280.63230240549825,0.0
LUNGx-CT047,200.0,292.94845360824741,349.25085910652922,0.0
LUNGx-CT047,201.0,301.74570446735396,312.30240549828176,0.0
LUNGx-CT047,203.0,264.7972508591065,328.13745704467351,0.0
LUNGx-CT047,204.0,254.2405498281787,210.25429553264604,0.0
LUNGx-CT047,208.0,298.2268041237113,359.80756013745702,0.0
LUNGx-CT047,210.0,278.87285223367695,263.0378006872852,0.0
LUNGx-CT047,210.0,278.87285223367695,354.52920962199312,0.0
LUNGx-CT047,212.0,273.59450171821305,217.29209621993124,0.0
LUNGx-CT047,218.0,275.35395189003435,233.12714776632299,0.0
LUNGx-CT047,219.0,303.50515463917526,333.41580756013747,0.0
LUNGx-CT047,221.0,284.15120274914085,338.69415807560136,0.0
LUNGx-CT047,226.0,240.16494845360825,215.53264604810994,0.0
LUNGx-CT047,230.0,252.4810996563574,219.05154639175254,0.0
LUNGx-CT047,232.0,175.06529209621993,372.12371134020617,0.0
LUNGx-CT047,241.0,273.59450171821305,243.68384879725085,0.0
LUNGx-CT047,244.0,271.83505154639175,226.08934707903779,0.0
LUNGx-CT047,244.0,287.67010309278351,259.5189003436426,0.0
LUNGx-CT047,249.0,248.96219931271474,240.16494845360825,0.0
LUNGx-CT047,249.0,282.39175257731955,217.29209621993124,0.0
LUNGx-CT047,258.0,212.01374570446734,331.65635738831611,0.0
LUNGx-CT047,258.0,294.7079037800687,305.26460481099656,0.0
LUNGx-CT047,258.0,308.78350515463916,298.2268041237113,0.0
LUNGx-CT047,266.0,275.35395189003435,278.87285223367695,0.0
LUNGx-CT047,270.0,245.44329896907215,315.82130584192436,0.0
LUNGx-CT047,271.0,261.2783505154639,305.26460481099656,0.0
LUNGx-CT047,271.0,273.59450171821305,277.11340206185565,0.0
LUNGx-CT047,277.0,296.46735395189,282.39175257731955,0.0
LUNGx-CT047,281.0,277.11340206185565,236.64604810996565,0.0
LUNGx-CT047,282.0,271.83505154639175,282.39175257731955,0.0
LUNGx-CT047,288.0,264.7972508591065,257.7594501718213,0.0
LUNGx-CT047,293.0,358.04810996563572,329.89690721649481,0.0
LUNGx-CT047,296.0,305.26460481099656,196.17869415807559,0.0
LUNGx-CT047,298.0,321.09965635738831,307.02405498281786,0.0
LUNGx-CT047,299.0,342.21305841924396,204.97594501718214,0.0
LUNGx-CT047,301.0,305.26460481099656,213.77319587628864,0.0
LUNGx-CT047,302.0,314.06185567010306,176.82474226804123,0.0
LUNGx-CT047,309.0,292.94845360824741,197.93814432989689,0.0
LUNGx-CT046,1.5,164.97777777777779,337.26984126984127,0.0
LUNGx-CT046,4.5,169.85396825396825,322.64126984126983,0.0
LUNGx-CT046,6.5,138.97142857142859,285.25714285714287,0.0
LUNGx-CT046,6.5,150.34920634920636,322.64126984126983,0.0
LUNGx-CT046,8.5,169.85396825396825,347.02222222222224,0.0
LUNGx-CT046,8.5,189.35873015873017,355.14920634920634,0.0
LUNGx-CT046,13.5,163.35238095238097,343.7714285714286,0.0
LUNGx-CT046,13.5,203.9873015873016,363.27619047619049,0.0
LUNGx-CT046,15.5,176.35555555555555,345.39682539682542,0.0
LUNGx-CT046,17.5,150.34920634920636,272.25396825396825,0.0
LUNGx-CT046,19.5,163.35238095238097,334.01904761904763,0.0
LUNGx-CT046,51.5,229.99365079365083,400.66031746031746,0.0
LUNGx-CT046,51.5,356.77460317460316,311.26349206349209,0.0
LUNGx-CT046,53.5,343.7714285714286,379.53015873015875,0.0
LUNGx-CT046,54.5,134.0952380952381,161.72698412698412,0.0
LUNGx-CT046,54.5,361.65079365079367,324.26666666666665,0.0
LUNGx-CT046,55.5,332.39365079365081,384.4063492063492,0.0
LUNGx-CT046,56.5,356.77460317460316,156.85079365079366,0.0
LUNGx-CT046,56.5,361.65079365079367,355.14920634920634,0.0
LUNGx-CT046,57.5,223.49206349206349,395.784126984127,0.0
LUNGx-CT046,58.5,319.39047619047619,392.53333333333336,0.0
LUNGx-CT046,58.5,351.8984126984127,148.72380952380954,0.0
LUNGx-CT046,59.5,135.72063492063492,151.97460317460317,0.0
LUNGx-CT046,60.5,314.51428571428573,200.73650793650796,0.0
LUNGx-CT046,60.5,343.7714285714286,129.21904761904761,0.0
LUNGx-CT046,61.5,321.01587301587301,389.28253968253966,0.0
LUNGx-CT046,61.5,335.64444444444445,121.09206349206349,0.0
LUNGx-CT046,62.5,321.01587301587301,101.5873015873016,0.0
LUNGx-CT046,62.5,329.14285714285717,112.96507936507936,0.0
LUNGx-CT046,63.5,270.62857142857143,400.66031746031746,0.0
LUNGx-CT046,63.5,311.26349206349209,95.085714285714289,0.0
LUNGx-CT046,64.5,220.24126984126985,386.03174603174602,0.0
LUNGx-CT046,64.5,295.00952380952384,85.333333333333343,0.0
LUNGx-CT046,65.5,327.51746031746035,205.61269841269842,0.0
LUNGx-CT046,67.5,153.59999999999999,179.60634920634919,0.0
LUNGx-CT046,68.5,291.75873015873015,187.73333333333335,0.0
LUNGx-CT046,68.5,329.14285714285717,158.47619047619048,0.0
LUNGx-CT046,68.5,355.14920634920634,379.53015873015875,0.0
LUNGx-CT046,71.5,179.60634920634919,106.46349206349208,0.0
LUNGx-CT046,73.5,343.7714285714286,382.78095238095239,0.0
LUNGx-CT046,74.5,283.63174603174605,75.580952380952397,0.0
LUNGx-CT046,79.5,156.85079365079366,199.11111111111114,0.0
LUNGx-CT046,79.5,212.1142857142857,91.83492063492065,0.0
LUNGx-CT046,79.5,295.00952380952384,78.831746031746036,0.0
LUNGx-CT046,82.5,351.8984126984127,173.10476190476192,0.0
LUNGx-CT046,83.5,316.13968253968255,80.457142857142856,0.0
LUNGx-CT046,84.5,338.89523809523808,134.0952380952381,0.0
LUNGx-CT046,84.5,342.14603174603178,304.76190476190476,0.0
LUNGx-CT046,86.5,238.12063492063493,369.77777777777777,0.0
LUNGx-CT046,86.5,290.13333333333333,309.63809523809522,0.0
LUNGx-CT046,87.5,239.74603174603175,171.4793650793651,0.0
LUNGx-CT046,89.5,319.39047619047619,134.0952380952381,0.0
LUNGx-CT046,90.5,345.39682539682542,168.22857142857143,0.0
LUNGx-CT046,91.5,374.65396825396829,169.85396825396825,0.0
LUNGx-CT046,92.5,288.50793650793651,190.98412698412699,0.0
LUNGx-CT046,96.5,327.51746031746035,314.51428571428573,0.0
LUNGx-CT046,97.5,373.02857142857141,338.89523809523808,0.0
LUNGx-CT046,98.5,363.27619047619049,108.0888888888889,0.0
LUNGx-CT046,99.5,322.64126984126983,342.14603174603178,0.0
LUNGx-CT046,99.5,335.64444444444445,306.38730158730158,0.0
LUNGx-CT046,100.5,304.76190476190476,184.48253968253971,0.0
LUNGx-CT046,100.5,327.51746031746035,203.9873015873016,0.0
LUNGx-CT046,100.5,355.14920634920634,150.34920634920636,0.0
LUNGx-CT046,101.5,348.64761904761906,288.50793650793651,0.0
LUNGx-CT046,102.5,316.13968253968255,203.9873015873016,0.0
LUNGx-CT046,103.5,226.74285714285713,171.4793650793651,0.0
LUNGx-CT046,104.5,208.86349206349206,169.85396825396825,0.0
LUNGx-CT046,104.5,259.25079365079364,348.64761904761906,0.0
LUNGx-CT046,105.5,238.12063492063493,174.73015873015873,0.0
LUNGx-CT046,105.5,282.00634920634923,171.4793650793651,0.0
LUNGx-CT046,106.5,330.76825396825399,160.1015873015873,0.0
LUNGx-CT046,107.5,187.73333333333335,103.21269841269842,0.0
LUNGx-CT046,107.5,314.51428571428573,337.26984126984127,0.0
LUNGx-CT046,108.5,247.8730158730159,176.35555555555555,0.0
LUNGx-CT046,108.5,312.88888888888891,153.59999999999999,0.0
LUNGx-CT046,109.5,228.36825396825395,356.77460317460316,0.0
LUNGx-CT046,109.5,254.37460317460318,174.73015873015873,0.0
LUNGx-CT046,109.5,267.37777777777779,168.22857142857143,0.0
LUNGx-CT046,109.5,295.00952380952384,184.48253968253971,0.0
LUNGx-CT046,110.5,275.50476190476189,160.1015873015873,0.0
LUNGx-CT046,110.5,322.64126984126983,202.36190476190478,0.0
LUNGx-CT046,110.5,368.15238095238095,293.38412698412696,0.0
LUNGx-CT046,111.5,140.59682539682541,301.51111111111112,0.0
LUNGx-CT046,112.5,143.84761904761905,216.99047619047622,0.0
LUNGx-CT046,115.5,233.24444444444447,156.85079365079366,0.0
LUNGx-CT046,115.5,347.02222222222224,283.63174603174605,0.0
LUNGx-CT046,116.5,301.51111111111112,169.85396825396825,0.0
LUNGx-CT046,117.5,286.88253968253969,184.48253968253971,0.0
LUNGx-CT046,117.5,317.76507936507937,321.01587301587301,0.0
LUNGx-CT046,118.5,278.75555555555559,134.0952380952381,0.0
LUNGx-CT046,119.5,329.14285714285717,312.88888888888891,0.0
LUNGx-CT046,120.5,280.38095238095241,138.97142857142859,0.0
LUNGx-CT046,121.5,195.86031746031745,179.60634920634919,0.0
LUNGx-CT046,121.5,234.86984126984129,83.707936507936523,0.0
LUNGx-CT046,121.5,290.13333333333333,304.76190476190476,0.0
LUNGx-CT046,122.5,150.34920634920636,213.73968253968252,0.0
LUNGx-CT046,122.5,278.75555555555559,150.34920634920636,0.0
LUNGx-CT046,122.5,291.75873015873015,190.98412698412699,0.0
LUNGx-CT046,122.5,303.13650793650794,325.89206349206347,0.0
LUNGx-CT046,123.5,353.52380952380952,194.23492063492063,0.0
LUNGx-CT046,124.5,251.12380952380954,156.85079365079366,0.0
LUNGx-CT046,124.5,338.89523809523808,195.86031746031745,0.0
LUNGx-CT046,125.5,295.00952380952384,169.85396825396825,0.0
LUNGx-CT046,126.5,264.12698412698415,306.38730158730158,0.0
LUNGx-CT046,127.5,254.37460317460318,319.39047619047619,0.0
LUNGx-CT046,128.5,270.62857142857143,295.00952380952384,0.0
LUNGx-CT046,129.5,303.13650793650794,319.39047619047619,0.0
LUNGx-CT046,131.5,338.89523809523808,293.38412698412696,0.0
LUNGx-CT046,133.5,267.37777777777779,156.85079365079366,0.0
LUNGx-CT046,133.5,280.38095238095241,80.457142857142856,0.0
LUNGx-CT046,134.5,265.75238095238097,317.76507936507937,0.0
LUNGx-CT046,135.5,244.62222222222221,156.85079365079366,0.0
LUNGx-CT046,135.5,282.00634920634923,303.13650793650794,0.0
LUNGx-CT046,135.5,282.00634920634923,319.39047619047619,0.0
LUNGx-CT046,136.5,299.8857142857143,192.60952380952381,0.0
LUNGx-CT046,137.5,259.25079365079364,329.14285714285717,0.0
LUNGx-CT046,138.5,184.48253968253971,293.38412698412696,0.0
LUNGx-CT046,138.5,317.76507936507937,308.0126984126984,0.0
LUNGx-CT046,139.5,246.24761904761908,309.63809523809522,0.0
LUNGx-CT046,140.5,197.48571428571427,109.71428571428572,0.0
LUNGx-CT046,140.5,262.50158730158734,301.51111111111112,0.0
LUNGx-CT046,142.5,195.86031746031745,295.00952380952384,0.0
LUNGx-CT046,142.5,229.99365079365083,160.1015873015873,0.0
LUNGx-CT046,142.5,242.99682539682539,296.63492063492066,0.0
LUNGx-CT046,143.5,247.8730158730159,158.47619047619048,0.0
LUNGx-CT046,143.5,293.38412698412696,190.98412698412699,0.0
LUNGx-CT046,144.5,231.61904761904765,295.00952380952384,0.0
LUNGx-CT046,146.5,151.97460317460317,249.49841269841272,0.0
LUNGx-CT046,146.5,283.63174603174605,316.13968253968255,0.0
LUNGx-CT046,147.5,278.75555555555559,155.22539682539684,0.0
LUNGx-CT046,150.5,192.60952380952381,182.85714285714289,0.0
LUNGx-CT046,150.5,213.73968253968252,174.73015873015873,0.0
LUNGx-CT046,150.5,242.99682539682539,309.63809523809522,0.0
LUNGx-CT046,150.5,301.51111111111112,316.13968253968255,0.0
LUNGx-CT046,151.5,205.61269841269842,179.60634920634919,0.0
LUNGx-CT046,151.5,288.50793650793651,199.11111111111114,0.0
LUNGx-CT046,152.5,309.63809523809522,304.76190476190476,0.0
LUNGx-CT046,153.5,259.25079365079364,163.35238095238097,0.0
LUNGx-CT046,153.5,267.37777777777779,303.13650793650794,0.0
LUNGx-CT046,154.5,228.36825396825395,296.63492063492066,0.0
LUNGx-CT046,154.5,269.00317460317461,155.22539682539684,0.0
LUNGx-CT046,154.5,277.13015873015871,169.85396825396825,0.0
LUNGx-CT046,157.5,350.27301587301588,169.85396825396825,0.0
LUNGx-CT046,159.5,267.37777777777779,169.85396825396825,0.0
LUNGx-CT046,160.5,233.24444444444447,291.75873015873015,0.0
LUNGx-CT046,161.5,285.25714285714287,187.73333333333335,0.0
LUNGx-CT046,162.5,254.37460317460318,304.76190476190476,0.0
LUNGx-CT046,163.5,264.12698412698415,168.22857142857143,0.0
LUNGx-CT046,163.5,278.75555555555559,304.76190476190476,0.0
LUNGx-CT046,166.5,169.85396825396825,192.60952380952381,0.0
LUNGx-CT046,167.5,168.22857142857143,247.8730158730159,0.0
LUNGx-CT046,167.5,350.27301587301588,325.89206349206347,0.0
LUNGx-CT046,168.5,251.12380952380954,295.00952380952384,0.0
LUNGx-CT046,170.5,187.73333333333335,135.72063492063492,0.0
LUNGx-CT046,171.5,348.64761904761906,316.13968253968255,0.0
LUNGx-CT046,173.5,332.39365079365081,169.85396825396825,0.0
LUNGx-CT046,174.5,251.12380952380954,280.38095238095241,0.0
LUNGx-CT046,177.5,267.37777777777779,283.63174603174605,0.0
LUNGx-CT046,178.5,213.73968253968252,319.39047619047619,0.0
LUNGx-CT046,179.5,324.26666666666665,262.50158730158734,0.0
LUNGx-CT046,182.5,213.73968253968252,306.38730158730158,0.0
LUNGx-CT046,183.5,221.86666666666667,322.64126984126983,0.0
LUNGx-CT046,183.5,317.76507936507937,262.50158730158734,0.0
LUNGx-CT046,191.5,234.86984126984129,317.76507936507937,0.0
LUNGx-CT046,193.5,213.73968253968252,273.87936507936507,0.0
LUNGx-CT046,199.5,311.26349206349209,147.09841269841272,0.0
LUNGx-CT046,201.5,229.99365079365083,270.62857142857143,0.0
LUNGx-CT046,202.5,262.50158730158734,176.35555555555555,0.0
LUNGx-CT046,235.5,212.1142857142857,216.99047619047622,0.0
LUNGx-CT009,9.5,85.844311377245504,252.93413173652698,0.0
LUNGx-CT009,13.5,91.976047904191603,240.67065868263472,0.0
LUNGx-CT009,23.5,76.646706586826355,298.92215568862275,0.0
LUNGx-CT009,36.5,75.113772455089816,306.58682634730542,0.0
LUNGx-CT009,47.5,160.95808383233532,366.37125748502996,0.0
LUNGx-CT009,48.5,185.48502994011977,366.37125748502996,0.0
LUNGx-CT009,49.5,180.88622754491018,357.17365269461078,0.0
LUNGx-CT009,51.5,84.311377245508993,318.85029940119762,0.0
LUNGx-CT009,59.5,315.78443113772454,206.94610778443115,0.0
LUNGx-CT009,61.5,133.36526946107784,401.6287425149701,0.0
LUNGx-CT009,64.5,321.9161676646707,331.11377245508982,0.0
LUNGx-CT009,65.5,298.92215568862275,409.29341317365271,0.0
LUNGx-CT009,65.5,318.85029940119762,380.16766467065872,0.0
LUNGx-CT009,66.5,334.17964071856289,171.68862275449101,0.0
LUNGx-CT009,68.5,199.28143712574848,432.2874251497006,0.0
LUNGx-CT009,71.5,151.76047904191617,404.69461077844312,0.0
LUNGx-CT009,74.5,179.35329341317365,426.1556886227545,0.0
LUNGx-CT009,82.5,226.87425149700601,292.79041916167665,0.0
LUNGx-CT009,84.5,297.38922155688624,102.70658682634729,0.0
LUNGx-CT009,86.5,216.14371257485033,298.92215568862275,0.0
LUNGx-CT009,87.5,231.4730538922156,237.6047904191617,0.0
LUNGx-CT009,91.5,128.76646706586826,377.10179640718565,0.0
LUNGx-CT009,100.5,231.4730538922156,81.245508982035915,0.0
LUNGx-CT009,102.5,291.25748502994014,324.98203592814372,0.0
LUNGx-CT009,103.5,165.55688622754491,182.4191616766467,0.0
LUNGx-CT009,104.5,130.29940119760479,194.68263473053895,0.0
LUNGx-CT009,106.5,286.65868263473055,203.88023952095807,0.0
LUNGx-CT009,107.5,274.39520958083835,363.30538922155688,0.0
LUNGx-CT009,108.5,229.94011976047904,329.5808383233533,0.0
LUNGx-CT009,109.5,214.61077844311376,347.9760479041916,0.0
LUNGx-CT009,110.5,220.74251497005986,343.37724550898207,0.0
LUNGx-CT009,110.5,298.92215568862275,190.08383233532933,0.0
LUNGx-CT009,111.5,242.20359281437129,311.18562874251501,0.0
LUNGx-CT009,113.5,271.32934131736528,199.28143712574848,0.0
LUNGx-CT009,113.5,285.12574850299404,331.11377245508982,0.0
LUNGx-CT009,113.5,289.72455089820357,153.29341317365271,0.0
LUNGx-CT009,116.5,249.8682634730539,301.98802395209583,0.0
LUNGx-CT009,116.5,286.65868263473055,156.35928143712576,0.0
LUNGx-CT009,117.5,154.82634730538922,179.35329341317365,0.0
LUNGx-CT009,118.5,113.43712574850298,358.70658682634729,0.0
LUNGx-CT009,119.5,269.79640718562877,351.04191616766468,0.0
LUNGx-CT009,119.5,288.19161676646706,194.68263473053895,0.0
LUNGx-CT009,123.5,243.7365269461078,211.54491017964074,0.0
LUNGx-CT009,123.5,256.0,317.31736526946111,0.0
LUNGx-CT009,123.5,280.52694610778445,162.49101796407186,0.0
LUNGx-CT009,125.5,259.06586826347308,183.95209580838323,0.0
LUNGx-CT009,126.5,254.46706586826349,349.50898203592817,0.0
LUNGx-CT009,126.5,259.06586826347308,188.55089820359282,0.0
LUNGx-CT009,126.5,260.59880239520959,213.07784431137725,0.0
LUNGx-CT009,128.5,257.53293413173651,197.74850299401197,0.0
LUNGx-CT009,129.5,164.0239520958084,366.37125748502996,0.0
LUNGx-CT009,130.5,265.19760479041918,148.69461077844312,0.0
LUNGx-CT009,130.5,275.92814371257487,188.55089820359282,0.0
LUNGx-CT009,135.5,260.59880239520959,335.7125748502994,0.0
LUNGx-CT009,136.5,246.80239520958082,317.31736526946111,0.0
LUNGx-CT009,139.5,259.06586826347308,208.47904191616766,0.0
LUNGx-CT009,140.5,269.79640718562877,317.31736526946111,0.0
LUNGx-CT009,141.5,223.80838323353294,354.10778443113776,0.0
LUNGx-CT009,142.5,277.46107784431138,323.44910179640721,0.0
LUNGx-CT009,144.5,248.33532934131739,318.85029940119762,0.0
LUNGx-CT009,145.5,286.65868263473055,320.38323353293413,0.0
LUNGx-CT009,146.5,114.97005988023952,188.55089820359282,0.0
LUNGx-CT009,146.5,229.94011976047904,320.38323353293413,0.0
LUNGx-CT009,155.5,243.7365269461078,334.17964071856289,0.0
LUNGx-CT009,156.5,225.34131736526945,318.85029940119762,0.0
LUNGx-CT009,156.5,265.19760479041918,202.34730538922156,0.0
LUNGx-CT009,160.5,216.14371257485033,320.38323353293413,0.0
LUNGx-CT009,160.5,272.86227544910179,324.98203592814372,0.0
LUNGx-CT009,161.5,208.47904191616766,326.51497005988023,0.0
LUNGx-CT009,164.5,259.06586826347308,257.53293413173651,0.0
LUNGx-CT009,165.5,234.53892215568862,331.11377245508982,0.0
LUNGx-CT009,171.5,246.80239520958082,246.80239520958082,0.0
LUNGx-CT009,171.5,260.59880239520959,334.17964071856289,0.0
LUNGx-CT009,173.5,217.67664670658684,343.37724550898207,0.0
LUNGx-CT009,175.5,225.34131736526945,329.5808383233533,0.0
LUNGx-CT009,176.5,205.41317365269464,343.37724550898207,0.0
LUNGx-CT009,183.5,260.59880239520959,249.8682634730539,0.0
LUNGx-CT009,185.5,248.33532934131739,223.80838323353294,0.0
LUNGx-CT009,192.5,231.4730538922156,231.4730538922156,0.0
LUNGx-CT009,194.5,269.79640718562877,312.71856287425152,0.0
LUNGx-CT009,200.5,277.46107784431138,245.26946107784431,0.0
LUNGx-CT009,202.5,225.34131736526945,234.53892215568862,0.0
LUNGx-CT008,6.0,174.73015873015873,379.25925925925924,0.0
LUNGx-CT008,15.0,176.0846560846561,376.55026455026456,0.0
LUNGx-CT008,23.0,185.56613756613757,400.93121693121691,0.0
LUNGx-CT008,26.0,177.43915343915344,380.61375661375661,0.0
LUNGx-CT008,31.0,189.62962962962962,391.44973544973544,0.0
